49.435841635014334,85.46188886335686,58.52878441762075,70.84458862650351,146.42810381108274,158.39428597407326
37.51996203379071,98.68556796835674,75.45109234053383,42.75461160725642,121.11697580337386,127.5569676615016
65.79150730957575,95.56288201022272,79.27225935589942,41.44737787356323,131.43882902298853,66.68832614942531
112.76709098193486,128.02692489801868,131.21667091588958,89.69802955665027,139.83184836153345,114.39220389805091
36.34383333333337,73.33562222222234,57.39137222222215,54.47572959543137,103.54860879346352,114.12134584244936
63.93802227633249,134.35589927547852,116.64112134895984,76.3667105671805,112.38362948666766,127.08087531319954
87.28436108460562,116.12828005725194,91.2929389312977,87.49042854725441,106.91259835857521,85.52335222946101
76.66522380718155,153.22632398753888,98.25786194458107,81.07686183974845,134.58711141185373,116.8275484615691
104.71233569926386,150.70396227655084,105.20236658780233,54.5315049954225,137.1055009353978,101.3713330414362
27.83132191669819,74.92101453189998,71.19395494570797,37.50469355620155,130.48540455426357,163.9460089631783
41.62366296870653,97.74641138812673,87.53773509881105,22.606748768472908,103.56320197044336,48.20817733990152
46.83329692733364,106.14016309887867,84.99945391000435,53.559678060413354,158.47537758346581,129.89701907790155
102.83979228821288,131.43214509068162,129.9655778714155,8.632767800381437,163.27411792752704,96.18614907819459
65.76085394965276,87.3821082899305,44.27086154513894,37.36064999999999,144.13844230769254,102.24104230769235
